,base_model_code,constraint_code,dataset_name,eps,model_code,subsample,best_gap___mean,best_gap___error,best_gap___std,best_iter___mean,best_iter___error,best_iter___std,eps__mean,eps__error,eps__std,eta0__mean,eta0__error,eta0__std,last_iter___mean,last_iter___error,last_iter___std,max_iter__mean,max_iter__error,max_iter__std,n_oracle_calls___mean,n_oracle_calls___error,n_oracle_calls___std,n_oracle_calls_dummy_returned___mean,n_oracle_calls_dummy_returned___error,n_oracle_calls_dummy_returned___std,random_seed__mean,random_seed__error,random_seed__std,subsample__mean,subsample__error,subsample__std,test_DemographicParity__mean,test_DemographicParity__error,test_DemographicParity__std,test_EqualizedOdds__mean,test_EqualizedOdds__error,test_EqualizedOdds__std,test_accuracy__mean,test_accuracy__error,test_accuracy__std,test_demographic_parity_difference__mean,test_demographic_parity_difference__error,test_demographic_parity_difference__std,test_demographic_parity_ratio__mean,test_demographic_parity_ratio__error,test_demographic_parity_ratio__std,test_dp_diff_bg__mean,test_dp_diff_bg__error,test_dp_diff_bg__std,test_dp_ratio_bg__mean,test_dp_ratio_bg__error,test_dp_ratio_bg__std,test_eo_diff_bg__mean,test_eo_diff_bg__error,test_eo_diff_bg__std,test_eo_ratio_bg__mean,test_eo_ratio_bg__error,test_eo_ratio_bg__std,test_equalized_odds_difference__mean,test_equalized_odds_difference__error,test_equalized_odds_difference__std,test_equalized_odds_ratio__mean,test_equalized_odds_ratio__error,test_equalized_odds_ratio__std,test_error__mean,test_error__error,test_error__std,test_f1__mean,test_f1__error,test_f1__std,test_fnr_diff__mean,test_fnr_diff__error,test_fnr_diff__std,test_fnr_diff_bg__mean,test_fnr_diff_bg__error,test_fnr_diff_bg__std,test_fpr_diff__mean,test_fpr_diff__error,test_fpr_diff__std,test_fpr_diff_bg__mean,test_fpr_diff_bg__error,test_fpr_diff_bg__std,test_precision__mean,test_precision__error,test_precision__std,test_recall__mean,test_recall__error,test_recall__std,test_tnrb__mean,test_tnrb__error,test_tnrb__std,test_tnrb_bg__mean,test_tnrb_bg__error,test_tnrb_bg__std,test_tprb__mean,test_tprb__error,test_tprb__std,test_tprb_bg__mean,test_tprb_bg__error,test_tprb_bg__std,train_DemographicParity__mean,train_DemographicParity__error,train_DemographicParity__std,train_EqualizedOdds__mean,train_EqualizedOdds__error,train_EqualizedOdds__std,train_accuracy__mean,train_accuracy__error,train_accuracy__std,train_demographic_parity_difference__mean,train_demographic_parity_difference__error,train_demographic_parity_difference__std,train_demographic_parity_ratio__mean,train_demographic_parity_ratio__error,train_demographic_parity_ratio__std,train_dp_diff_bg__mean,train_dp_diff_bg__error,train_dp_diff_bg__std,train_dp_ratio_bg__mean,train_dp_ratio_bg__error,train_dp_ratio_bg__std,train_eo_diff_bg__mean,train_eo_diff_bg__error,train_eo_diff_bg__std,train_eo_ratio_bg__mean,train_eo_ratio_bg__error,train_eo_ratio_bg__std,train_equalized_odds_difference__mean,train_equalized_odds_difference__error,train_equalized_odds_difference__std,train_equalized_odds_ratio__mean,train_equalized_odds_ratio__error,train_equalized_odds_ratio__std,train_error__mean,train_error__error,train_error__std,train_f1__mean,train_f1__error,train_f1__std,train_fnr_diff__mean,train_fnr_diff__error,train_fnr_diff__std,train_fnr_diff_bg__mean,train_fnr_diff_bg__error,train_fnr_diff_bg__std,train_fpr_diff__mean,train_fpr_diff__error,train_fpr_diff__std,train_fpr_diff_bg__mean,train_fpr_diff_bg__error,train_fpr_diff_bg__std,train_fractions__mean,train_fractions__error,train_fractions__std,train_precision__mean,train_precision__error,train_precision__std,train_recall__mean,train_recall__error,train_recall__std,train_test_fold__mean,train_test_fold__error,train_test_fold__std,train_test_seed__mean,train_test_seed__error,train_test_seed__std,train_tnrb__mean,train_tnrb__error,train_tnrb__std,train_tnrb_bg__mean,train_tnrb_bg__error,train_tnrb_bg__std,train_tprb__mean,train_tprb__error,train_tprb__std,train_tprb_bg__mean,train_tprb_bg__error,train_tprb_bg__std,time__mean,time__error,time__std,size
0,Logistic Regression,Demographic Parity,ACS Employment,,HARDT,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,1.5,1.100657384708013,1.0488088481701516,,0.0,,0.018523345992990083,0.007651152305077957,0.00729073038327182,0.12731065527737692,0.0022730237037284218,0.0021659486464112405,0.8058312040520484,0.00028751472766941344,0.00027397080558259597,0.018523345992990083,0.007651152305077957,0.00729073038327182,0.9634851296282839,0.014970478022972133,0.014265265494943509,0.031919452139122596,0.01558396434561609,0.014849852390338779,0.9383325871340658,0.029517563559590565,0.028127083203040623,0.19929532350548854,0.002550097677529395,0.002429970529476351,0.6481024222844992,0.036944106821930944,0.03520378517504201,0.12731065527737692,0.0022730237037284218,0.0021659486464112405,0.6751495265440971,0.03838338883536507,0.03657526710182004,0.19416879594795156,0.0002875147276693857,0.00027397080558260226,0.7964174999812504,0.00016622228850604603,0.00015839207492754888,0.12627554858348664,0.002124561739848964,0.002024480262610051,0.1992953235054885,0.002550097677529367,0.0024299705294763283,0.10583681579292163,0.01924879726889369,0.01834204646489951,0.11457645709465358,0.019310032850421988,0.018400397429170517,0.7616199543925132,0.0009327273981587503,0.0008887895195280628,0.8345492226253168,0.0011711617950044273,0.0011159920155946624,0.10583681579292165,0.019248797268893662,0.018342046464899484,0.11457645709465358,0.01931003285042198,0.018400397429170504,0.12627554858348666,0.00212456173984895,0.002024480262610028,0.19929532350548854,0.002550097677529395,0.002429970529476351,0.005292029898719616,0.0027945628786572047,0.0026629197374449668,0.12678506504035858,0.0007610190882385848,0.0007251698525447681,0.8059280796427309,0.0001173180763117676,0.00011179158764174809,0.005292029898719616,0.0027945628786572047,0.0026629197374449668,0.9894921266167315,0.005456024325210085,0.005199008036120171,0.007167352319859717,0.003994625769477459,0.0038064514083716366,0.9857786053217708,0.007810119985472097,0.00744220959204913,0.1997150561278894,0.0010178154745734136,0.000969869362045207,0.6534367429061326,0.016376842801839264,0.015605380815408987,0.12678506504035858,0.0007610190882385848,0.0007251698525447681,0.6804996366699276,0.01683835062289396,0.016045148442416987,0.19407192035726897,0.00011731807631182312,0.00011179158764175564,0.7965163253111874,0.00037231849321472943,0.00035477973022876526,0.12678506504035855,0.0007610190882385848,0.0007251698525447768,0.1997150561278894,0.001017815474573469,0.0009698693620452489,0.10249930755522779,0.0074289654526228655,0.007079010060454204,0.1111721696606866,0.007458814161885097,0.0071074526901186525,1.0,0.0,0.0,0.7617222959067266,0.0005757495632209286,0.0005486277970109498,0.8346432657664461,0.0014904679312074398,0.0014202566356095445,1.0,0.9386437715273646,0.8944271909999159,0.5,0.574799572620899,0.5477225575051661,0.10249930755522778,0.007428965452622768,0.007079010060454108,0.11117216966068655,0.007458814161885055,0.007107452690118607,0.12678506504035858,0.0007610190882385848,0.0007251698525447681,0.1997150561278894,0.0010178154745734136,0.000969869362045207,104.24874799999999,36.41393788130186,34.69859083965461,6
1,Logistic Regression,Demographic Parity,ACS Employment,0.005,EXPGRAD,0.251,2.5044318470908894e-13,6.267789680275658e-13,5.972533657134892e-13,37.0,5.8241314372482975,5.549774770204643,0.005,0.0,0.0,,0.0,,37.0,5.8241314372482975,5.549774770204643,,0.0,,116.0,17.472394311744893,16.649324310613927,0.0,0.0,0.0,1.5,1.100657384708013,1.0488088481701516,0.251,5.551115123125783e-17,0.0,0.044596743039566004,0.007421970953062053,0.007072345049952452,0.140234353803556,0.023297335674489772,0.0221998708532511,0.7743333255434401,0.008957283732170196,0.008535334032545335,0.044596743039566004,0.007421970953062053,0.007072345049952452,0.9127763340076389,0.012860890214062115,0.012255053788088204,0.0753953093960988,0.013572902018827642,0.012933524937434876,0.8588461924271521,0.02217811862682184,0.021133376629957054,0.16312000134215873,0.01612338610324099,0.015363863671372041,0.6156212952895744,0.05666418847134558,0.053994915283191544,0.140234353803556,0.023297335674489772,0.0221998708532511,0.6476564506805417,0.057410812924302945,0.05470636858682749,0.22566667445655988,0.008957283732170224,0.00853533403254539,0.7636008399225518,0.010887886076260123,0.010374991721587914,0.09817518041156002,0.00939392433019251,0.008951405853839304,0.15297732562082156,0.016963138836685765,0.016164058272660813,0.1367838130782475,0.030552727793892898,0.029113484078853235,0.1490581046305342,0.03099283973785974,0.029532863721811107,0.7295031055956539,0.00647399420596495,0.006169024530753083,0.8010863651547981,0.016184814686621918,0.015422398545780371,0.1367838130782475,0.030552727793892905,0.029113484078853245,0.14905810463053423,0.030992839737859816,0.029532863721811166,0.09817518041156,0.009393924330192482,0.008951405853839271,0.15297732562082156,0.016963138836685765,0.016164058272660813,0.0416007875480602,0.007367835870626331,0.007020760102407611,0.13753219198318933,0.025730431883964767,0.024518351488915572,0.7743332505772885,0.008916027905034984,0.008496021638753173,0.0416007875480602,0.007367835870626331,0.007020760102407611,0.9180206393247775,0.015166784584862647,0.014452324666966637,0.06955815849478103,0.015191902516934405,0.014476259371599158,0.8690818906472494,0.02553267241347945,0.024329907850290013,0.1621378639706567,0.008918756455714993,0.008498621655920692,0.6193668185025997,0.05148645905934779,0.04906109255490026,0.13753219198318933,0.025730431883964767,0.024518351488915572,0.6509075231444161,0.0538692130274937,0.05133160241521139,0.2256667494227115,0.008916027905035068,0.008496021638753166,0.7636027319321519,0.010835712884181947,0.010325276245864866,0.09960831764946997,0.009340113199347924,0.008900129597536522,0.15707649146211364,0.011610788417415197,0.01106384038812138,0.13486197921521384,0.030296577894463356,0.028869400602276316,0.14684713891785273,0.030002872580273177,0.028589530829396022,1.0,0.0,0.0,0.7295006933935673,0.006438918937640592,0.006135601548922843,0.8010936504805071,0.016133866142774234,0.015373850028929237,1.0,0.9386437715273646,0.8944271909999159,0.5,0.574799572620899,0.5477225575051661,0.13486197921521384,0.030296577894463328,0.028869400602276288,0.1468471389178527,0.030002872580273184,0.028589530829396026,0.09960831764946998,0.009340113199347896,0.008900129597536489,0.15707649146211364,0.011610788417415224,0.011063840388121408,1156.2582255,160.78833372787767,153.21409681094337,6
2,Logistic Regression,Demographic Parity,ACS Employment,0.005,EXPGRAD,,8.881601278315314,42.99215027706624,4.785070228175937,48.5,6.3531023682160495,0.7071067811865476,0.005,0.0,0.0,1.5,6.353102368216048,0.7071067811865476,49.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.5,6.353102368216048,0.7071067811865476,,0.0,,0.0673600044704505,0.33606308229971227,0.03740416423784253,0.17176484283072513,0.6351434103194518,0.07069211015860674,0.7797242510429683,0.027682313302321182,0.0030810697389248324,0.0673600044704505,0.33606308229971227,0.03740416423784253,0.8805193587826505,0.4839859848131476,0.053868134342170845,0.10810750032623495,0.4595273251606393,0.051145860546372005,0.8114309327547347,0.6831794183711344,0.07603856690773897,0.184691423175192,0.6579453204249966,0.07322998603800397,0.5658244705574355,0.8968375561232799,0.09981893582105374,0.17176484283072513,0.6351434103194518,0.07069211015860674,0.5967623819316491,0.8906779841973349,0.09913336917571963,0.22027574895703178,0.027682313302321404,0.003081069738924823,0.7698699091928625,0.030635372594763566,0.0034097482537522737,0.08974135071358416,0.28237894650345763,0.03142906510303503,0.14935901248323652,0.47652657282490296,0.053037894170543824,0.17176484283072513,0.6351434103194518,0.07069211015860674,0.184691423175192,0.6579453204249966,0.07322998603800397,0.7338326656213441,0.024241177481433507,0.002698067808071738,0.809629929905257,0.03825525119920192,0.00425784852362548,0.17176484283072513,0.6351434103194518,0.07069211015860674,0.184691423175192,0.6579453204249966,0.07322998603800397,0.08974135071358416,0.28237894650345763,0.03142906510303503,0.14935901248323646,0.4765265728249035,0.0530378941705439,0.0454695903143676,0.029146575596620032,0.0032440436275424887,0.15171212761809885,0.10427825226262213,0.011606275962760315,0.7795536261021819,0.023993496619592714,0.0026705006752243735,0.0454695903143676,0.029146575596620032,0.0032440436275424887,0.9094190930359503,0.06025341072992518,0.00670626614327832,0.0789329728124274,0.00709653841460664,0.0007898519723251703,0.8525970176218636,7.395645066154977e-05,8.231428480813264e-06,0.17035760138938177,0.008997842007722273,0.0010014690037951058,0.5878939655611598,0.13840746055446218,0.015404891697400964,0.15171212761809885,0.10427825226262213,0.011606275962760315,0.6181620137112158,0.17278019773674813,0.019230612446232923,0.2204463738978181,0.023993496619592714,0.0026705006752243735,0.7696748535549769,0.02799727437966859,0.003116125228462682,0.08934061481068625,0.3289432126511391,0.03661171547535169,0.13964262533753075,0.381272932181704,0.042436066696697264,0.15171212761809885,0.10427825226262213,0.011606275962760315,0.1637104320814709,0.09345813615176524,0.010401985990432811,1.0,0.0,0.0,0.7336939435902077,0.018233084903600094,0.0020293609688688623,0.8093683636937712,0.039730548566529134,0.004422050627139936,0.5,6.353102368216048,0.7071067811865476,1.0,0.0,0.0,0.15171212761809885,0.10427825226262213,0.011606275962760315,0.16371043208147085,0.09345813615176457,0.010401985990432733,0.08934061481068631,0.32894321265113974,0.03661171547535177,0.1396426253375308,0.38127293218170466,0.04243606669669735,9706.2160875,9358.283221940666,1041.5864790097307,2
3,Logistic Regression,Equalized Odds,ACS Employment,,HARDT,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,1.5,1.100657384708013,1.0488088481701516,,0.0,,0.08901006434741009,0.019145236835946808,0.01824336444095267,0.037087245647725635,0.010793756527828718,0.010285296322601117,0.7755953375326343,0.0016592977351368443,0.0015811333940414813,0.08901006434741009,0.019145236835946808,0.01824336444095267,0.840454926772647,0.03307431794506721,0.03151628998262856,0.1143683971116083,0.02027233907230551,0.019317372406291455,0.8039025390950726,0.03305893566049978,0.03150163230951107,0.05800297331906793,0.0151422748449269,0.014428969504435491,0.8658784499167144,0.06814394469401286,0.0649338959945814,0.037087245647725635,0.010793756527828718,0.010285296322601117,0.9171772672043149,0.04114273479172437,0.039204628876338014,0.22440466246736568,0.001659297735136872,0.0015811333940415103,0.7782949374637073,0.0025840603831107645,0.002462333357924538,0.03240841242871257,0.009685898428352019,0.009229625962876622,0.04598179312629031,0.01395886617960955,0.013301307530391382,0.0271551914405606,0.01527694200135598,0.014557292911140473,0.04454977512677277,0.024953939755180645,0.023778437482506288,0.7070856646853052,0.004649296676357939,0.0044302828106911815,0.8655964872299102,0.012031147323418145,0.011464397497125842,0.027155191440560583,0.015276942001355924,0.014557292911140421,0.04454977512677278,0.024953939755180624,0.023778437482506264,0.03240841242871257,0.009685898428351977,0.009229625962876584,0.045981793126290305,0.01395886617960957,0.013301307530391398,0.08197427004015238,0.005698567471447369,0.005430125731209381,0.012850016052592917,0.005391640736899391,0.005137657357847869,0.7755005473083987,0.0011712270645449774,0.001116054210490739,0.08197427004015238,0.005698567471447369,0.005430125731209381,0.8528736657410728,0.009571344020641526,0.009120467856028023,0.10761326495557362,0.005743630408427361,0.005473065893775672,0.8153447668928733,0.00903247132255014,0.008606979770046073,0.017774055416032417,0.00809673973548172,0.00771532757957814,0.9680781028972171,0.01274013046226008,0.012139982651554365,0.012850016052592917,0.005391640736899391,0.005137657357847869,0.9760723804782989,0.010890109958447747,0.010377110843621726,0.22449945269160135,0.0011712270645449774,0.001116054210490756,0.7781918313627617,0.002283621022901028,0.0021760467589297247,0.012569051728079317,0.005458992761575339,0.005201836638706505,0.017287083722937534,0.008457179591299217,0.008058788237968986,0.006367012435595849,0.0037955319779406148,0.0036167363043976787,0.008278990381745099,0.004666854127083602,0.004447013184673394,1.0,0.0,0.0,0.7070139614981626,0.004395462963040386,0.004188406411922535,0.8654413426289566,0.011670455459509399,0.011120696701958881,1.0,0.9386437715273646,0.8944271909999159,0.5,0.574799572620899,0.5477225575051661,0.006367012435595817,0.0037955319779405697,0.0036167363043976357,0.008278990381745116,0.004666854127083576,0.00444701318467337,0.01256905172807935,0.0054589927615753524,0.005201836638706521,0.017287083722937583,0.008457179591299251,0.008058788237969022,104.14066566666668,36.64055555516921,34.914533261707085,6
4,Logistic Regression,Equalized Odds,ACS Employment,0.005,EXPGRAD,0.251,0.00016909223912417492,0.00043466543627198185,0.0004141897032533259,38.833333333333336,7.222577669146043,6.882344561751225,0.005,0.0,0.0,,0.0,,39.166666666666664,7.752102769912895,7.386925386564201,,0.0,,122.5,22.71003942087173,21.64024029441448,0.0,0.0,0.0,1.5,1.100657384708013,1.0488088481701516,0.251,5.551115123125783e-17,0.0,0.0723433367909352,0.014478344013532828,0.01379631438376522,0.039136785847202586,0.004724090435418396,0.00450155326903766,0.7488644488663981,0.01710253251641969,0.016296885550899382,0.0723433367909352,0.014478344013532828,0.01379631438376522,0.8454879769243261,0.03283941047344219,0.03129244826933564,0.10630791381427228,0.0226540214928284,0.021586861196246174,0.7888353859829779,0.04402113977079336,0.04194744117434072,0.06793013298589005,0.01026502986602744,0.009781476324784313,0.7965501195469725,0.06447484150367844,0.061437632811926254,0.039136785847202586,0.004724090435418396,0.00450155326903766,0.8718941132332496,0.03967651380989434,0.03780747699194483,0.2511355511336018,0.017102532516419702,0.01629688555089939,0.7281696410740781,0.02069658909583927,0.019721637334415978,0.03853707151366847,0.004793435478928076,0.004567631683828827,0.06441751049598303,0.00947988980676152,0.00903332176492607,0.03293590774737888,0.009253803147094453,0.008817885342651079,0.05598001908326156,0.017786170832738122,0.01694831979834516,0.7172275118881711,0.015671037813153155,0.014932824098394793,0.739623314027288,0.028154129568156883,0.026827876334510045,0.0329359077473789,0.009253803147094397,0.008817885342651025,0.05598001908326156,0.017786170832738122,0.01694831979834516,0.03853707151366852,0.004793435478928042,0.0045676316838287895,0.06441751049598306,0.00947988980676151,0.009033321764926066,0.07264151551100169,0.011593879325006218,0.011047727830317787,0.033692920557480015,0.006285881608434735,0.005989773330985563,0.748813545980612,0.01752749581050772,0.016701830149626885,0.07264151551100169,0.011593879325006218,0.011047727830317787,0.8454840305189815,0.022004611863565282,0.02096804322916481,0.10730213296135088,0.012751087646490855,0.012150423677010521,0.787317558075698,0.022272408846851333,0.02122322513180402,0.0541199352032781,0.013200482065556112,0.012578648526616167,0.8226749336737669,0.05586041091182581,0.053229001177587706,0.033692920557480015,0.006285881608434735,0.005989773330985563,0.8872270988041335,0.036304287779375666,0.0345941060120409,0.25118645401938794,0.01752749581050772,0.01670183014962689,0.728146341269444,0.02110886504290943,0.02011449224747279,0.031090190580835217,0.0064624430695557206,0.006158017532353152,0.050481442684291784,0.01357373414090194,0.01293431786083357,0.029182082648168652,0.007991515766830697,0.007615060383905755,0.04789669622565613,0.015298448761192612,0.014577786554598942,1.0,0.0,0.0,0.717124665399833,0.016208570977532033,0.0154450357519195,0.7396881330840942,0.02852113948424151,0.0271775975581203,1.0,0.9386437715273646,0.8944271909999159,0.5,0.574799572620899,0.5477225575051661,0.029182082648168645,0.007991515766830656,0.007615060383905718,0.04789669622565612,0.015298448761192577,0.014577786554598907,0.03109019058083523,0.00646244306955575,0.006158017532353181,0.0504814426842918,0.013573734140901947,0.012934317860833586,1101.9406326666667,57.49227445142901,54.78399271548226,6
5,Logistic Regression,Equalized Odds,ACS Employment,0.005,EXPGRAD,,10.78559122204896,8.705703835756086,0.968953726932223,49.0,0.0,0.0,0.005,0.0,0.0,1.5,6.353102368216048,0.7071067811865476,49.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.5,6.353102368216048,0.7071067811865476,,0.0,,0.1017436864806041,0.028950569036241477,0.0032222278972161345,0.0774915467585019,0.06615484586831272,0.007363101900555429,0.8073806260106562,0.006880161394524964,0.0007657689890321759,0.1017436864806041,0.028950569036241477,0.0032222278972161345,0.7977604934493235,0.052139497799593815,0.00580317934843956,0.1708229505177215,0.1639671215820237,0.018249708070553993,0.7018081354820962,0.19305095897821678,0.021486768872322568,0.1393871323221186,0.07677514113134468,0.00854515160846876,0.5292461044225896,0.1373664016349161,0.015289020776556271,0.0774915467585019,0.06615484586831272,0.007363101900555429,0.7092397978835279,0.05973570458125943,0.006648644920265231,0.19261937398934387,0.006880161394524409,0.0007657689890320679,0.7989686082092756,0.004357122312169448,0.0004849521627115519,0.07581410275693054,0.04484089895044849,0.004990837843411967,0.09546784314120366,0.17442772017046898,0.019413983375508207,0.07519088579862195,0.09538751505366375,0.010616727832439957,0.1393871323221186,0.07677514113134468,0.00854515160846876,0.760874737334841,0.013812859264549893,0.0015373853414361865,0.8410798786735574,0.007221390449646314,0.000803748131320336,0.07519088579862195,0.09538751505366375,0.010616727832439957,0.13938713232211855,0.0767751411313454,0.008545151608468839,0.0758141027569306,0.04484089895044788,0.004990837843411903,0.09546784314120366,0.17442772017046898,0.019413983375508207,0.1012892252584234,0.03088723154397141,0.0034377804119901326,0.07341222049315264,0.1421060899423489,0.015816552925205944,0.8074517320292127,0.005403121930457555,0.0006013729883715669,0.1012892252584234,0.03088723154397141,0.0034377804119901326,0.7987525784222496,0.06692774340638996,0.00744912618580404,0.17061536619659978,0.2106418632589484,0.023444654482089825,0.7025713599220508,0.2816945760806725,0.031352893976119796,0.1354191659145884,0.180205072556113,0.020057008595695286,0.5386110324551521,0.3872889651720228,0.04310565731191833,0.07341222049315264,0.1421060899423489,0.015816552925205944,0.712022040516724,0.10295609582757481,0.0114591186013917,0.19254826797078733,0.005403121930457777,0.0006013729883715571,0.7990998298421002,0.002721479272646987,0.00030290342214144494,0.058047629883960346,0.09011846386184276,0.010030277054187839,0.08021659856104615,0.14354284867576964,0.01597646563941207,0.07341222049315264,0.1421060899423489,0.015816552925205944,0.1354191659145884,0.180205072556113,0.020057008595695286,1.0,0.0,0.0,0.7608048437074079,0.012577527098096009,0.0013998916098244172,0.8414563843493937,0.009350267537236445,0.0010406943251167631,0.5,6.353102368216048,0.7071067811865476,1.0,0.0,0.0,0.07341222049315266,0.14210608994234764,0.01581655292520581,0.13541916591458836,0.1802050725561123,0.020057008595695206,0.058047629883960346,0.09011846386184276,0.010030277054187839,0.0802165985610461,0.14354284867576902,0.015976465639411998,8324.235027499999,5004.565750850699,557.0132785872559,2
6,Logistic Regression,nan,ACS Employment,,FELD,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,1.5,1.100657384708013,1.0488088481701516,,0.0,,0.15451186188968866,0.023390012228552387,0.02228818170390202,0.1489018712544542,0.04268827395231922,0.040677362507480976,0.8068529564040278,0.0008819794789178825,0.0008404321764842188,0.15451186188968866,0.023390012228552387,0.02228818170390202,0.6922016304188134,0.045647891354343884,0.04349756156448848,0.25562596316404396,0.024128831013241647,0.022992197039956825,0.5761401504193816,0.03823487562676653,0.03643374988727865,0.19848089271277927,0.038330302088967844,0.03652468110647259,0.4635555539765767,0.007453176087747648,0.007102080208069127,0.1489018712544542,0.04268827395231922,0.040677362507480976,0.6738759089994302,0.008432191131082067,0.008034976906175805,0.19314704359597212,0.0008819794789179103,0.0008404321764842461,0.798155449643446,0.0004170957425827515,0.0003974476630354698,0.14890187125445423,0.04268827395231922,0.04067736250748098,0.19385409260265826,0.04212214665945055,0.040137903705677005,0.10149480301367435,0.004934594198433465,0.004702140856320229,0.17252793867265148,0.004973867509454305,0.004739564124148959,0.7610109064388864,0.0028772988173997316,0.0027417582441595896,0.8391329094835833,0.0035235803569946267,0.003357595476120786,0.10149480301367436,0.004934594198433465,0.004702140856320223,0.17252793867265148,0.0049738675094543605,0.004739564124149008,0.1489018712544542,0.04268827395231922,0.040677362507480976,0.19385409260265826,0.04212214665945052,0.04013790370567699,0.14407977726035628,0.01251425905958109,0.011924751346182086,0.1308939940552016,0.02023661496255224,0.019283331147928236,0.8080365544173421,8.183539822592678e-05,7.798038785310248e-05,0.14407977726035628,0.01251425905958109,0.011924751346182086,0.7127044382718499,0.024921838452169,0.023747848371758352,0.24412970580158114,0.013122508306392083,0.0125043478680529,0.5941834203400714,0.02136627530497126,0.020359776714929376,0.18201944667978778,0.010974741454926468,0.010457755614259712,0.46243191901549735,0.0018880283059388714,0.001799089181044045,0.1308939940552016,0.02023661496255224,0.019283331147928236,0.6726251859656235,0.0018234918692144886,0.0017375928545701486,0.1919634455826579,8.183539822598229e-05,7.798038785312049e-05,0.7993254092623778,0.00013352729718274503,0.00012723724267260785,0.13029218005479065,0.02149304592433332,0.02048057556579995,0.17497839777179866,0.022626413931234157,0.021560554140773028,0.09942196496864485,0.0008319610914344355,0.000792769999232067,0.17102769275128327,0.000993408447969385,0.0009466120743410672,1.0,0.0,0.0,0.7623401218725631,0.00011951257279363414,0.00011388270823872824,0.8400825138997782,0.00038623309244678605,0.00036803885608944516,1.0,0.9386437715273646,0.8944271909999159,0.5,0.574799572620899,0.5477225575051661,0.0994219649686449,0.0008319610914344772,0.0007927699992321063,0.1710276927512833,0.000993408447969385,0.0009466120743410861,0.13029218005479068,0.021493045924333327,0.020480575565799956,0.1749783977717987,0.022626413931234157,0.021560554140773024,592.9277771666667,215.08131257940488,204.94950276390728,6
7,Logistic Regression,nan,ACS Employment,,ZAFAR DI,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,1.5,1.100657384708013,1.0488088481701516,,0.0,,0.11892056745471506,0.0014044423941155376,0.0013382834932638083,0.11930798141204961,0.003133349553091122,0.0029857472282928113,0.8085072589286568,0.0002835123473216017,0.0002701569648898965,0.11892056745471506,0.0014044423941155376,0.0013382834932638083,0.7941118767293741,0.010887395195778637,0.010374523964954837,0.2216110299548981,0.004882932660902006,0.004652912932693986,0.6412630804045552,0.008081348374031627,0.007700661257161575,0.18098750827346222,0.003264979350913799,0.003111176356882071,0.4600294129096348,0.00561729950999329,0.005352686049951622,0.11930798141204961,0.003133349553091122,0.0029857472282928113,0.6440676355766999,0.00644681520456869,0.006143125847343657,0.19149274107134315,0.00028351234732157393,0.00027015696488989375,0.799259056961966,0.0002581626057190922,0.00024600137055062223,,0.0,,,0.0,,,0.0,,,0.0,,0.7642116477164862,0.0004237094561082566,0.0004037498251443334,0.8376757459086058,0.0003064452495574743,0.00029200956962717505,0.11930798141204961,0.003133349553091122,0.0029857472282928113,0.18098750827346222,0.003264979350913799,0.003111176356882071,0.07703477076657748,0.014825727340037943,0.014127333565217412,0.13616475715131166,0.020145406134328747,0.01919641888312986,0.11894711016499933,0.0006011242000989597,0.0005728071138869878,0.11938613826659274,0.0013027115087197033,0.0012413448325890861,0.8084823833280641,0.0001653359123782172,0.0001575474532146061,0.11894711016499933,0.0006011242000989597,0.0005728071138869878,0.7997244424415476,0.0016399238363159485,0.0015626721391685094,0.21885155261273023,0.00030063307415534313,0.00028647118768060045,0.6457460241399341,0.0007717949145212843,0.0007354380632601395,0.1810738489998568,0.0010662533420090492,0.0010160254726194874,0.45990125837900236,0.0015997338988986143,0.0015243754243539406,0.11938613826659274,0.0013027115087197033,0.0012413448325890861,0.6439058264343344,0.0026082709359166456,0.0024854034270983855,0.1915176166719359,0.00016533591237827272,0.00015754745321462768,0.7992321986039911,0.00017570149923007428,0.0001674247495992222,,0.0,,,0.0,,,0.0,,,0.0,,1.0,0.0,0.0,0.7641884153407356,0.00017356629671727575,0.00016539012981734146,0.8376445112988972,0.00022161909742557384,0.000211179312956806,1.0,0.9386437715273646,0.8944271909999159,0.5,0.574799572620899,0.5477225575051661,0.11938613826659272,0.0013027115087196617,0.0012413448325890428,0.1810738489998568,0.0010662533420090492,0.001016025472619481,0.07317402034007624,0.010912700319262017,0.010398637042995453,0.13565359847720457,0.01137710098663755,0.010841161243356672,17047.867915,967.2663234197944,921.7014237439715,6
